0,Ube4a
2075,Osr1
2076,Rb1cc1
2077,Ngfr
2078,Nefl
2079,Nefh
2080,Eif2ak3
2114,Nek1
2118,Nox1
2122,Fanca
2124,Rad1
2128,Wdr76
2130,Armt1
2132,Kat5
2134,Nme8
2135,Gm4922
2136,Thbs4
2137,Dusp22
2138,Taok2
2145,Hand2
2146,Ercc5
2152,Fndc1
2153,Sprtn
2158,Zc3h12a
2162,Ubr5
2166,Casp2
2167,Ncf1
2170,Myod1
2171,Insig2
2172,Ccdc88c
2173,Nexmif
2174,Gnl1
2175,Vcp
2185,Gstm7
2186,Slc2a1
2187,Glul
2188,Tlk2
2189,Ddx39
2190,Npepps
2191,Agap3
2193,Klf10
2194,Nrbp1
2195,Dnajb9
2197,Dna2
2202,Lrig2
2205,Psmc4
2206,Ptprk
2207,Tiam1
2208,Rad23a
2211,Rad23b
2215,Fxn
2217,Etv5
2218,Aqp2
2220,Tnr
2221,Sesn2
2230,Swi5
2235,Gfap
2236,Rpa3
2243,Gdf6
2244,Macrod2
2245,Ccdc13
2246,Fcor
2248,Gch1
2249,Gba
2251,Gata4
2252,Gas6
2253,Itfg2
2255,Map4k2
2258,Map4k1
2259,Map3k12
2260,Map3k11
2268,Map3k10
2272,Map3k8
2273,Map3k7
2274,Map3k5
2288,Map3k4
2292,Map3k3
2293,Map3k2
2294,Map3k1
2299,Map2k7
2306,Map2k6
2307,Serpinb6a
2308,Erlin1
2311,Rad54b
2316,Rbbp5
2317,Ttc5
2319,Bok
2323,Map4k5
2324,Rad52
2335,Hnrnpd
2336,E2f1
2338,Parp2
2341,Mlh1
2363,Tnc
2364,Mcrs1
2366,F2rl1
2369,Stk39
2371,Fcgr2b
2374,Fcer1a
2375,Recql5
2379,Aen
2381,Alkbh2
2384,Fas
2388,Ptk2
2389,Fancc
2395,Fabp1
2397,Pclaf
2400,Col4a3bp
2401,Trap1
2402,Mecom
2403,Smarcad1
2406,Nacc2
2407,Ccl19
2409,Slx1b
2412,Chaf1a
2414,Cartpt
2416,Ercc3
2422,Ercc2
2429,Ercc1
2450,Pold3
2453,Nrk
2454,Epor
2455,Epo
2457,Kmt5a
2458,Slamf1
2459,Atrx
2462,Ddx3x
2463,Tmem259
2465,Stat6
2466,Recql
2467,Ccr7
2468,Selenon
2470,Gm29094
2471,Ppard
2472,Smok3b
2473,Fads1
2474,Ercc6l2
2478,Nrbf2
2479,Mir214
2480,Ptprf
2482,Mir137
2483,Nupr1
2484,Rbx1
2486,Becn1
2489,Ddit4
2490,Psmd14
2494,Tnfrsf11a
2495,Per1
2497,Pak2
2498,Pak1
2500,Myh13
2501,Bmf
2502,Axin2
2503,Gck
2504,Magi3
2506,Cry1
2508,Rpa2
2518,Mcm9
2523,Capn3
2524,Xdh
2525,Xbp1
2544,Ankle1
2548,Pds5a
2549,Wnt7b
2551,Wnt7a
2552,Zfp976
2553,Wnt5a
2558,Wnt4
2559,Wnt1
2561,Klhl15
2563,Rec8
2564,Vldlr
2565,Ezr
2566,Vav3
2567,Omg
2569,Tmx4
2570,Rfc4
2571,Ndnf
2572,Map2k4
2578,Map2k3
2579,Map2k2
2581,Map2k1
2585,Mapk14
2592,Mapk10
2597,Mapk9
2608,Mapk8
2623,Derl2
2628,Mapk3
2634,Mapk1
2639,Eif4ebp1
2640,Slk
2641,Herc2
2643,Vhl
2645,Dsc2
2646,Rragb
2649,Hdac2
2650,3110062M04Rik
2654,Tlr6
2656,Pot1b
2658,Nuak2
2661,Smyd2
2662,Etaa1
2665,Ino80
2671,Fos
2672,Tdp1
2679,Smok2a
2680,Folr1
2681,Fmr1
2685,Flt4
2686,Depdc5
2688,Arhgef10l
2689,Ddx11
2692,Ctgf
2693,Dusp19
2698,Fgfr3
2699,Trpv4
2709,Fgf1
2710,Fech
2712,Sod3
2714,Ambra1
2715,Vegfa
2718,Chd1l
2721,Ccar2
2724,Slc12a1
2725,Tnfrsf1a
2726,Hipk3
2727,Stk25
2730,Fbxo31
2732,Brat1
2733,Ptpn11
2734,Syk
2735,Jmy
2738,Usp14
2739,Pawr
2741,Nek6
2743,Sh3rf1
2744,Pdk3
2745,Cyp1b1
2748,Pithd1
2749,Cybb
2750,Stox1
2753,Ube2d3
2755,Ctla4
2756,Nod1
2758,Crygd
2759,Tmtc3
2760,Cryab
2761,Ccnk
2762,Crk
2763,Crip1
2765,Cib1
2767,Ash2l
2768,Zeb2
2769,Agr2
2771,Nek4
2776,Hus1b
2780,Nbn
2790,Tpbpa
2791,Top2b
2793,Top2a
2794,Fbxo18
2799,Parp1
2814,Thy1
2816,Sfrp1
2817,Tgfb2
2818,4933438K21Rik
2819,Braf
2821,Bmp4
2822,Trim13
2823,Slc9a1
2824,Bcl3
2827,Gpx1
2830,Gpx5
2831,Bcl2l1
2833,Bcl2
2840,Ltbr
2841,Uba6
2842,Nsmce3
2844,Bnip3l
2845,Pdia4
2846,Meioc
2847,Brcc3
2853,Hnrnpl
2854,Ier3
2859,Src
2861,Dap
2863,Spp1
2864,Cdkn2aip
2865,Sox4
2867,Xylt1
2869,Rnf152
2871,Sod2
2886,Snai1
2888,Slc35a4
2889,Dhfr
2891,Steap3
2892,Trp53inp1
2893,Pms2
2906,Ankrd1
2907,Bcl2l10
2908,Dusp10
2915,Ppp1r15a
2924,Ube4b
2926,Trp63
2931,Taok1
2937,Arg2
2938,Ano1
2939,Mir29c
2940,Mir30b
2941,Sfr1
2945,Zfp385a
2948,Bag3
2950,Ins2
2953,Inhbb
2954,Hinfp
2956,Alkbh3
2959,Tnfrsf19
2960,Il6
2961,Il3
2963,Gins2
2964,Nr2c2
2965,Il1rn
2966,Il1b
2973,Il1a
2976,Nr4a3
2978,Cd74
2982,Rbpj
2983,Chac1
2984,Mapkap1
2985,Fzd1
2986,Slc11a2
2987,Pds5b
2988,Mbtps2
2991,Marf1
2992,Fktn
2993,Ogg1
3006,Mapk8ip2
3009,Otub1
3011,Net1
3012,Hmgn1
3014,Amfr
3018,Hmgb1
3020,Gm7168
3021,Kdm1a
3024,Rad51d
3037,Cul3
3038,Pif1
3041,Atp2a1
3043,Atf6
3045,1500015O10Rik
3046,Rbbp8
3053,Ufl1
3054,Pdk1
3056,Abraxas2
3057,Mapkapk2
3059,Rad50
3063,Mid1
3064,Ier5
3066,Nudt1
3068,Trim28
3070,Clpb
3071,Mre11a
3078,Atad5
3079,Kcnk3
3080,Flot1
3081,Sema4c
3082,Dyrk2
3083,Dyrk3
3085,Ddit3
3100,Sem1
3101,Kif22
3102,Pak6
3103,Slf2
3106,Hgf
3109,Fam129a
3110,Ubac2
3111,Atpif1
3112,D7Ertd443e
3114,Atg13
3115,Tbc1d24
3116,Ror2
3118,Ifi204
3119,Oxr1
3123,Mgarp
3124,Setx
3129,Gabarapl1
3130,Recql4
3132,Nsmce1
3138,Aldh3b1
3139,Alkbh8
3140,Rapgef1
3141,Fen1
3143,Mmp9
3144,Rnf103
3145,Fmn2
3147,Trim25
3149,Commd1
3150,Nod2
3154,Cav1
3156,Huwe1
3159,Eme1
3164,Tex15
3167,Ddias
3170,Sh3glb1
3172,Rgs14
3173,Lmnb1
3174,Lmna
3175,Ube2n
3182,Psmd10
3183,Pacrg
3184,Lcn2
3185,Pold2
3187,Lamp2
3188,Taf1
3190,Hikeshi
3191,Timeless
3194,Park7
3215,Irak4
3216,Pole
3225,March6
3227,Smc3
3229,Tigar
3232,Scarf1
3233,Poli
3237,Zfp791
3238,Smok2b
3239,Zfyve26
3242,Actr5
3246,Ppif
3251,Tnks1bp1
3252,Parg
3254,Fto
3258,Cetn1
3259,Cetn2
3262,Hyou1
3266,Atr
3272,Ptprv
3274,Rgn
3275,Sdf2
3276,Rad21
3279,Aoc1
3281,Myd88
3283,Fbln5
3284,Ptpn22
3287,Uhrf1
3289,Cep164
3291,Sh2d3c
3292,Trip12
3296,Tbl2
3299,Dmap1
3300,Gstm5
3301,Mapk8ip1
3305,Rgcc
3306,Sec61b
3308,Mtss1
3309,Inip
3311,Sgta
3314,Tomm7
3315,Grina
3317,Bccip
3319,Scamp5
3320,Rad21l
3322,Sfn
3323,Ppp4r2
3324,E2f7
3326,Casp12
3331,Dlg1
3332,Ddx1
3333,Txndc11
3334,Mus81
3340,Cdc5l
3343,Pycr1
3345,Fanci
3349,Creb3l3
3352,Smok1
3353,Dnajc15
3354,Eef1e1
3356,Upf1
3357,Mir99a
3358,Mir9-1
3359,Mir29b-1
3360,Apoa5
3361,Txndc5
3362,Nono
3365,Prkg2
3366,Topbp1
3369,Park2
3381,Spred1
3382,Spred2
3383,Foxp1
3384,Myof
3385,Alox15
3386,Alb
3387,Ndel1
3388,Akt1
3392,Serp1
3393,Krt20
3394,Agt
3395,Prdx3
3397,Mad2l2
3401,Faap100
3404,Adrb2
3405,Gm14151
3406,Psen1
3407,Ubqln2
3409,Ubqln1
3414,Sirt4
3415,Usp51
3420,Abraxas1
3427,Slf1
3431,Mcm7
3432,Ccdc155
3433,Supt16
3435,Stk24
3440,Chaf1b
3442,Gcn1l1
3446,Hipk1
3447,Myc
3453,Trim32
3454,Mup1
3455,Fbxo7
3457,Foxo3
3461,Foxo1
3467,Pik3c2a
3468,Yod1
3472,Pias4
3473,Syf2
3474,Sfrp4
3475,Fgd4
3477,Ngb
3478,Bad
3481,Adam17
3482,Trpm2
3484,Cep63
3485,Xrcc6
3492,Zfyve1
3493,Mapt
3498,Mt3
3499,Pbk
3500,Usp45
3501,Rack1
3503,Fzd5
3504,Traf2
3507,Usp25
3508,Srebf1
3510,Msh2
3543,Pak4
3544,Srpx
3545,Rps27l
3549,Fzd4
3550,Smok3c
3551,Mutyh
3554,Ufm1
3556,Tmem33
3559,Plk5
3560,Dclre1a
3566,Rasgrp1
3567,Nipbl
3568,Lrrk2
3572,Oser1
3573,Vnn1
3574,Prkaa2
3576,Parp9
3580,Btg2
3581,Cradd
3582,Cflar
3583,Fancf
3585,Wnt16
3587,Uggt1
3589,Gen1
3593,Mapk7
3597,Map2k5
3598,Trex2
3601,Gadd45g
3603,Trp53bp1
3613,Susd6
3614,Thoc5
3615,Ubxn6
3616,Fbxo4
3617,Bbc3
3625,Dapl1
3626,Nabp1
3629,Tdg
3637,Ppp4c
3638,Gps2
3639,Dact1
3641,Stub1
3647,Txndc12
3648,Slc38a3
3649,Pik3r4
3650,Map3k19
3651,Trpv1
3653,Ucp1
3654,Uba1
3656,Npas2
3659,Txn1
3661,Twist1
3666,Pnpt1
3668,Smug1
3674,Sipa1
3675,Xrcc1
3685,Srebf2
3686,Trp53
3727,Chd6
3728,Fbxo6
3733,Trf
3734,Kdm2a
3735,Hsp90b1
3737,Ggn
3738,Sdf2l1
3742,Cdc7
3743,Dclre1c
3749,Kdm6b
3750,Acaa2
3751,Nploc4
3752,Fancd2
3755,Bid
3757,Bcar1
3758,Ei24
3759,Gab1
3760,Hdac1
3761,Traf6
3764,Helq
3767,Hist3h2a
3768,Zfp622
3770,Bcl2l2
3771,Eif2a
3772,Foxo4
3773,Sfpq
3777,Chchd6
3778,Alkbh1
3781,Gm5136
3782,Dclre1b
3791,Usp19
3795,Optn
3797,Erp44
3799,Hspa5
3803,Pdia3
3804,Npc1l1
3805,Terf2
3811,Grik2
3812,Tmem129
3815,Ell3
3816,Grb2
3817,Mul1
3819,Pik3c2b
3820,Morf4l1
3823,Pdia2
3825,Wac
3827,Traf4
3828,Rragc
3830,Serpinb3d
3831,Wnt9b
3832,Daxx
3834,Rasa3
3835,Sumo1
3836,Zbtb38
3837,Rnf169
3839,Gnb1
3840,Pdilt
3842,Chrna4
3843,Acd
3844,Nup93
3845,Abl1
3853,Ddx39b
3855,Pkd2
3859,Card9
3863,Smc5
3868,Usp7
3871,Palb2
3874,Pomt1
3875,Parpbp
3878,Polm
3881,Sod1
3913,Mtch2
3914,Ube2v2
3917,Ocm
3919,Zbtb1
3922,Trrap
3923,Hsph1
3927,Psmc5
3928,Bcl2l11
3933,Pole2
3934,Ddx5
3935,Gm20431
3936,Tnxb
3937,Men1
3939,Stc2
3941,Spata18
3943,Hdac3
3945,Scap
3946,Pdk2
3947,Tm7sf3
3949,Ube2j1
3952,Herpud1
3961,Nuggc
3962,Mnd1
3963,Clock
3965,Rasgrf1
3966,Tsc1
3967,Tmbim6
3976,Cers2
3978,Pola1
3980,Polq
3990,Rhbdd1
3993,Lig4
4012,Mms19
4014,Fem1b
4015,Bag6
4022,Chchd4
4024,Atxn3
4028,Prkcg
4029,Tnrc6a
4030,Rfc5
4031,Tcf7l2
4032,Pgap2
4037,Sesn3
4039,Bcl2l12
4041,Rbm11
4042,Mir451a
4043,Cdk9
4046,Smarcb1
4047,Blm
4053,Bard1
4055,Rad9a
4062,Wfs1
4070,Mir9-2
4071,Aqp1
4077,Paxip1
4080,Erp29
4081,Pik3r2
4082,Psmc3
4083,Yap1
4084,Mir9-3
4085,Zfp36
4086,Ankzf1
4089,Rela
4091,Eme2
4096,Hpf1
4097,Hacd3
4098,Usp13
4100,Pdia5
4101,Cul4b
4104,Rnf7
4105,Mdfi
4106,Sfrp5
4107,Bag5
4108,Stk4
4109,Tbx3
4110,Poln
4112,Fignl1
4114,Fign
4115,Zfp110
4116,Ube2j2
4118,Donson
4120,Edar
4121,Gabarapl2
4122,Ehmt2
4123,Vasn
4124,Suv39h2
4125,Rassf1
4126,Gtf2h4
4129,Tnfrsf1b
4130,Ripk1
4134,5330417C22Rik
4135,Scara5
4136,Saxo1
4137,Ino80c
4139,Dctpp1
4140,Pdk4
4141,Phlda3
4142,Aptx
4149,Asf1a
4150,Alkbh7
4151,Snw1
4152,Fnip2
4154,Chd2
4155,Adnp2
4156,Dhx9
4158,Fancb
4163,Tlr3
4164,Cdc14b
4167,Ptpn1
4174,Ptpn2
4176,Ptprs
4178,Hus1
4184,Pycr2
4185,Casp9
4192,Dvl3
4193,Gins4
4194,Faf2
4196,Ubxn1
4197,Actl6a
4199,Ankrd2
4200,Gsk3b
4203,Inpp5f
4204,Ncoa7
4206,Melk
4207,Hif1a
