"","annotation","subannotation"
"D18.MAA000614.3_10_M.1.1","Inner Bulge",NA
"H8.MAA000614.3_10_M.1.1","Outer Bulge",NA
"J5.MAA000614.3_10_M.1.1","Intermediate IFE",NA
"L4.MAA000614.3_10_M.1.1","Intermediate IFE",NA
"F5.MAA000614.3_10_M.1.1","Outer IFE",NA
"H7.MAA000614.3_10_M.1.1","Basal IFE",NA
"J4.MAA000614.3_10_M.1.1","Cell Cycle",NA
"L2.MAA000614.3_10_M.1.1","Intermediate IFE",NA
"M8.MAA000614.3_10_M.1.1","Outer Bulge",NA
"N12.MAA000614.3_10_M.1.1","Outer Bulge",NA
"O15.MAA000614.3_10_M.1.1","Inner Bulge",NA
"M9.MAA000614.3_10_M.1.1","Outer Bulge",NA
"N13.MAA000614.3_10_M.1.1","Outer Bulge",NA
"O16.MAA000614.3_10_M.1.1","Inner Bulge",NA
"P18.MAA000614.3_10_M.1.1","Inner Bulge",NA
"F7.MAA000927.3_9_M.1.1","Basal IFE",NA
"G12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"I7.MAA000927.3_9_M.1.1","Basal IFE",NA
"J15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L1.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"M4.MAA000927.3_9_M.1.1","Basal IFE",NA
"N9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"A12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D3.MAA000927.3_9_M.1.1","Basal IFE",NA
"A15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D4.MAA000927.3_9_M.1.1","Basal IFE",NA
"F9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"P14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"I8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L2.MAA000927.3_9_M.1.1","Basal IFE",NA
"M5.MAA000927.3_9_M.1.1","Outer IFE",NA
"N10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M6.MAA000927.3_9_M.1.1","Basal IFE",NA
"N11.MAA000927.3_9_M.1.1","Basal IFE",NA
"O13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"A16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"D9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"I9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L3.MAA000927.3_9_M.1.1","Basal IFE",NA
"D10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M7.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"N12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"O14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"P17.MAA000927.3_9_M.1.1","Outer Bulge",NA
"G16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"I10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L5.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"G20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"I12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"B2.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"D11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L6.MAA000927.3_9_M.1.1","Basal IFE",NA
"B3.MAA000927.3_9_M.1.1","Basal IFE",NA
"D12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G21.MAA000927.3_9_M.1.1","Inner Bulge",NA
"I13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L7.MAA000927.3_9_M.1.1","Basal IFE",NA
"M8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"O15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"P18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P19.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"I14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K1.MAA000927.3_9_M.1.1","Basal IFE",NA
"L8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"P20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"B4.MAA000927.3_9_M.1.1","Basal IFE",NA
"D13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"I15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K2.MAA000927.3_9_M.1.1","Basal IFE",NA
"L9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F17.MAA000927.3_9_M.1.1","Inner Bulge",NA
"H2.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"I16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"K3.MAA000927.3_9_M.1.1","Basal IFE",NA
"M11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"O19.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"M12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"B7.MAA000927.3_9_M.1.1","Basal IFE",NA
"D22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"H3.MAA000927.3_9_M.1.1","Basal IFE",NA
"I18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"K4.MAA000927.3_9_M.1.1","Basal IFE",NA
"L11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N17.MAA000927.3_9_M.1.1","Outer Bulge",NA
"M13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"O21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"O20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"H4.MAA000927.3_9_M.1.1","Basal IFE",NA
"I21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"K5.MAA000927.3_9_M.1.1","Basal IFE",NA
"L12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N19.MAA000927.3_9_M.1.1","Outer Bulge",NA
"O22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"B8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"E1.MAA000927.3_9_M.1.1","Basal IFE",NA
"F19.MAA000927.3_9_M.1.1","Outer Bulge",NA
"J1.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"K6.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"L13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P1.MAA000927.3_9_M.1.1","Basal IFE",NA
"B11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"B10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"H5.MAA000927.3_9_M.1.1","Outer IFE",NA
"E3.MAA000927.3_9_M.1.1","Basal IFE",NA
"B12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"E4.MAA000927.3_9_M.1.1","Basal IFE",NA
"F21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"H10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"H6.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J2.MAA000927.3_9_M.1.1","Basal IFE",NA
"K7.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"L14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"N21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P2.MAA000927.3_9_M.1.1","Basal IFE",NA
"J3.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"B15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"E9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G1.MAA000927.3_9_M.1.1","Basal IFE",NA
"H12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J4.MAA000927.3_9_M.1.1","Outer IFE",NA
"K9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"K8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"O1.MAA000927.3_9_M.1.1","Basal IFE",NA
"L15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P3.MAA000927.3_9_M.1.1","Outer IFE",NA
"H14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J5.MAA000927.3_9_M.1.1","Basal IFE",NA
"K11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L17.MAA000927.3_9_M.1.1","Outer Bulge",NA
"M22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"O2.MAA000927.3_9_M.1.1","Basal IFE",NA
"P5.MAA000927.3_9_M.1.1","Basal IFE",NA
"B16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"E11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G2.MAA000927.3_9_M.1.1","Basal IFE",NA
"A2.MAA000927.3_9_M.1.1","Basal IFE",NA
"O3.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"P6.MAA000927.3_9_M.1.1","Basal IFE",NA
"A3.MAA000927.3_9_M.1.1","Basal IFE",NA
"C2.MAA000927.3_9_M.1.1","Outer IFE",NA
"E13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"C1.MAA000927.3_9_M.1.1","Basal IFE",NA
"G4.MAA000927.3_9_M.1.1","Basal IFE",NA
"H18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"J7.MAA000927.3_9_M.1.1","Basal IFE",NA
"E12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G3.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"H16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"J6.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"K12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L18.MAA000927.3_9_M.1.1","Outer Bulge",NA
"N1.MAA000927.3_9_M.1.1","Basal IFE",NA
"K13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"A4.MAA000927.3_9_M.1.1","Basal IFE",NA
"C3.MAA000927.3_9_M.1.1","Basal IFE",NA
"F1.MAA000927.3_9_M.1.1","Basal IFE",NA
"G5.MAA000927.3_9_M.1.1","Basal IFE",NA
"I1.MAA000927.3_9_M.1.1","Basal IFE",NA
"J9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L20.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L19.MAA000927.3_9_M.1.1","Outer Bulge",NA
"N2.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"O4.MAA000927.3_9_M.1.1","Outer IFE",NA
"P7.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N3.MAA000927.3_9_M.1.1","Basal IFE",NA
"O5.MAA000927.3_9_M.1.1","Basal IFE",NA
"P8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"C4.MAA000927.3_9_M.1.1","Basal IFE",NA
"N4.MAA000927.3_9_M.1.1","Basal IFE",NA
"O6.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"F2.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"G6.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"I2.MAA000927.3_9_M.1.1","Outer IFE",NA
"J10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K15.MAA000927.3_9_M.1.1","Inner Bulge",NA
"L21.MAA000927.3_9_M.1.1","Outer Bulge",NA
"P9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"J11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"C14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F3.MAA000927.3_9_M.1.1","Basal IFE",NA
"G7.MAA000927.3_9_M.1.1","Cell Cycle",NA
"I3.MAA000927.3_9_M.1.1","Basal IFE",NA
"P10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K16.MAA000927.3_9_M.1.1","Outer Bulge",NA
"L22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"N5.MAA000927.3_9_M.1.1","Basal IFE",NA
"A8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"C22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"G9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F4.MAA000927.3_9_M.1.1","Basal IFE",NA
"M1.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"N6.MAA000927.3_9_M.1.1","Basal IFE",NA
"I4.MAA000927.3_9_M.1.1","Basal IFE",NA
"J12.MAA000927.3_9_M.1.1","Inner Bulge",NA
"A9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D1.MAA000927.3_9_M.1.1","Basal IFE",NA
"F5.MAA000927.3_9_M.1.1","Basal IFE",NA
"I5.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"J13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"M2.MAA000927.3_9_M.1.1","Basal IFE",NA
"G10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"N7.MAA000927.3_9_M.1.1","Intermediate IFE",NA
"O9.MAA000927.3_9_M.1.1","Inner Bulge",NA
"A11.MAA000927.3_9_M.1.1","Inner Bulge",NA
"D2.MAA000927.3_9_M.1.1","Inner Bulge",NA
"F6.MAA000927.3_9_M.1.1","Inner Bulge",NA
"G11.MAA000927.3_9_M.1.1","Outer IFE",NA
"M3.MAA000927.3_9_M.1.1","Basal IFE",NA
"N8.MAA000927.3_9_M.1.1","Inner Bulge",NA
"O10.MAA000927.3_9_M.1.1","Inner Bulge",NA
"P13.MAA000927.3_9_M.1.1","Inner Bulge",NA
"I6.MAA000927.3_9_M.1.1","Basal IFE",NA
"J14.MAA000927.3_9_M.1.1","Inner Bulge",NA
"K22.MAA000927.3_9_M.1.1","Outer Bulge",NA
"F17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H10.MAA000938.3_8_M.1.1","Inner Bulge",NA
"J4.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B6.MAA000938.3_8_M.1.1","Basal IFE",NA
"D6.MAA000938.3_8_M.1.1","Basal IFE",NA
"M2.MAA000938.3_8_M.1.1","Basal IFE",NA
"B7.MAA000938.3_8_M.1.1","Basal IFE",NA
"D9.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J5.MAA000938.3_8_M.1.1","Basal IFE",NA
"K16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"N4.MAA000938.3_8_M.1.1","Basal IFE",NA
"O7.MAA000938.3_8_M.1.1","Basal IFE",NA
"P13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"D10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"F20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J6.MAA000938.3_8_M.1.1","Basal IFE",NA
"N5.MAA000938.3_8_M.1.1","Basal IFE",NA
"K17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O8.MAA000938.3_8_M.1.1","Outer Bulge",NA
"P14.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M4.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"N6.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"P15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K18.MAA000938.3_8_M.1.1","Cell Cycle",NA
"M5.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"N7.MAA000938.3_8_M.1.1","Basal IFE",NA
"O10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"A1.MAA000938.3_8_M.1.1","Cell Cycle",NA
"P16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"B11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"D12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"F21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H13.MAA000938.3_8_M.1.1","Inner Bulge",NA
"J9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"D13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"G1.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"A3.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"J10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"K19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M6.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"N8.MAA000938.3_8_M.1.1","Outer Bulge",NA
"O12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"O13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"P18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"B14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"D17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"J11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"K20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M7.MAA000938.3_8_M.1.1","Inner Bulge",NA
"I1.MAA000938.3_8_M.1.1","Basal IFE",NA
"J13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"K21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M8.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"O14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"A5.MAA000938.3_8_M.1.1","Basal IFE",NA
"B15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"D22.MAA000938.3_8_M.1.1","Outer Bulge",NA
"G3.MAA000938.3_8_M.1.1","Basal IFE",NA
"P19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"E1.MAA000938.3_8_M.1.1","Basal IFE",NA
"G4.MAA000938.3_8_M.1.1","Basal IFE",NA
"I2.MAA000938.3_8_M.1.1","Basal IFE",NA
"J14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"K22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"A6.MAA000938.3_8_M.1.1","Basal IFE",NA
"B16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"A7.MAA000938.3_8_M.1.1","Basal IFE",NA
"B17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"E2.MAA000938.3_8_M.1.1","Basal IFE",NA
"G5.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"I3.MAA000938.3_8_M.1.1","Basal IFE",NA
"J15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L1.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"M10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"P20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P21.MAA000938.3_8_M.1.1","Basal IFE",NA
"G6.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"I4.MAA000938.3_8_M.1.1","Basal IFE",NA
"J16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"M11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"O18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"A9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"E3.MAA000938.3_8_M.1.1","Basal IFE",NA
"I5.MAA000938.3_8_M.1.1","Cell Cycle",NA
"J17.MAA000938.3_8_M.1.1","Outer IFE",NA
"L4.MAA000938.3_8_M.1.1","Basal IFE",NA
"M12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"O20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"A10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"E4.MAA000938.3_8_M.1.1","Basal IFE",NA
"G7.MAA000938.3_8_M.1.1","Basal IFE",NA
"I6.MAA000938.3_8_M.1.1","Cell Cycle",NA
"J18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L5.MAA000938.3_8_M.1.1","Basal IFE",NA
"M13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"A12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"A11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"C1.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"E5.MAA000938.3_8_M.1.1","Basal IFE",NA
"G9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"C2.MAA000938.3_8_M.1.1","Basal IFE",NA
"A13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"C3.MAA000938.3_8_M.1.1","Basal IFE",NA
"E14.MAA000938.3_8_M.1.1","Outer Bulge",NA
