"","annotation","subannotation"
"E6.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"G13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"I9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"G11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"I7.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"J19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L6.MAA000938.3_8_M.1.1","Basal IFE",NA
"M14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"N17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L7.MAA000938.3_8_M.1.1","Basal IFE",NA
"A14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"C4.MAA000938.3_8_M.1.1","Basal IFE",NA
"E17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"G14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"I10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L8.MAA000938.3_8_M.1.1","Outer Bulge",NA
"M16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P1.MAA000938.3_8_M.1.1","Basal IFE",NA
"P2.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"C6.MAA000938.3_8_M.1.1","Basal IFE",NA
"E19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"G17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"I11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"L9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"M17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"A15.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K1.MAA000938.3_8_M.1.1","Basal IFE",NA
"L12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"M18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P4.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"A16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"C13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"F1.MAA000938.3_8_M.1.1","Basal IFE",NA
"G18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"I13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"K2.MAA000938.3_8_M.1.1","Basal IFE",NA
"L14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"M19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"P5.MAA000938.3_8_M.1.1","Basal IFE",NA
"A18.MAA000938.3_8_M.1.1","Inner Bulge",NA
"C14.MAA000938.3_8_M.1.1","Outer Bulge",NA
"F2.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"H1.MAA000938.3_8_M.1.1","Basal IFE",NA
"I17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K3.MAA000938.3_8_M.1.1","Basal IFE",NA
"L16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O1.MAA000938.3_8_M.1.1","Basal IFE",NA
"P7.MAA000938.3_8_M.1.1","Basal IFE",NA
"A19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"C16.MAA000938.3_8_M.1.1","Inner Bulge",NA
"F3.MAA000938.3_8_M.1.1","Cell Cycle",NA
"H2.MAA000938.3_8_M.1.1","Basal IFE",NA
"I20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"A22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O2.MAA000938.3_8_M.1.1","Basal IFE",NA
"P8.MAA000938.3_8_M.1.1","Outer Bulge",NA
"D1.MAA000938.3_8_M.1.1","Cell Cycle",NA
"F4.MAA000938.3_8_M.1.1","Basal IFE",NA
"H3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"I21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K4.MAA000938.3_8_M.1.1","Outer IFE",NA
"L17.MAA000938.3_8_M.1.1","Inner Bulge",NA
"O3.MAA000938.3_8_M.1.1","Basal IFE",NA
"P9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B2.MAA000938.3_8_M.1.1","Basal IFE",NA
"B3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"D2.MAA000938.3_8_M.1.1","Basal IFE",NA
"F6.MAA000938.3_8_M.1.1","Basal IFE",NA
"H4.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"I22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"K5.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"L19.MAA000938.3_8_M.1.1","Inner Bulge",NA
"M22.MAA000938.3_8_M.1.1","Inner Bulge",NA
"D3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"N1.MAA000938.3_8_M.1.1","Cell Cycle",NA
"O4.MAA000938.3_8_M.1.1","Basal IFE",NA
"P10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"F7.MAA000938.3_8_M.1.1","Inner Bulge",NA
"H6.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"J1.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"K6.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"L20.MAA000938.3_8_M.1.1","Inner Bulge",NA
"F10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"H7.MAA000938.3_8_M.1.1","Basal IFE",NA
"J2.MAA000938.3_8_M.1.1","Basal IFE",NA
"K7.MAA000938.3_8_M.1.1","Basal IFE",NA
"L21.MAA000938.3_8_M.1.1","Inner Bulge",NA
"N2.MAA000938.3_8_M.1.1","Basal IFE",NA
"O5.MAA000938.3_8_M.1.1","Basal IFE",NA
"P11.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B4.MAA000938.3_8_M.1.1","Basal IFE",NA
"D4.MAA000938.3_8_M.1.1","Basal IFE",NA
"D5.MAA000938.3_8_M.1.1","Outer IFE",NA
"F13.MAA000938.3_8_M.1.1","Outer Bulge",NA
"H9.MAA000938.3_8_M.1.1","Outer Bulge",NA
"J3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"K10.MAA000938.3_8_M.1.1","Outer Bulge",NA
"M1.MAA000938.3_8_M.1.1","Cell Cycle",NA
"N3.MAA000938.3_8_M.1.1","Intermediate IFE",NA
"P12.MAA000938.3_8_M.1.1","Outer Bulge",NA
"B5.MAA000938.3_8_M.1.1","Basal IFE",NA
"A21.B003283.3_38_F.1.1","Outer Bulge",NA
"C1.B003283.3_38_F.1.1","Basal IFE",NA
"D3.B003283.3_38_F.1.1","Basal IFE",NA
"E5.B003283.3_38_F.1.1","Basal IFE",NA
"G9.B003283.3_38_F.1.1","Inner Bulge",NA
"H11.B003283.3_38_F.1.1","Inner Bulge",NA
"I13.B003283.3_38_F.1.1","Inner Bulge",NA
"J16.B003283.3_38_F.1.1","Inner Bulge",NA
"K19.B003283.3_38_F.1.1","Outer Bulge",NA
"L21.B003283.3_38_F.1.1","Outer Bulge",NA
"C2.B003283.3_38_F.1.1","Intermediate IFE",NA
"D4.B003283.3_38_F.1.1","Intermediate IFE",NA
"E6.B003283.3_38_F.1.1","Intermediate IFE",NA
"F8.B003283.3_38_F.1.1","Outer IFE",NA
"G10.B003283.3_38_F.1.1","Inner Bulge",NA
"H12.B003283.3_38_F.1.1","Basal IFE",NA
"I14.B003283.3_38_F.1.1","Basal IFE",NA
"N1.B003283.3_38_F.1.1","Intermediate IFE",NA
"J17.B003283.3_38_F.1.1","Intermediate IFE",NA
"K20.B003283.3_38_F.1.1","Outer Bulge",NA
"L22.B003283.3_38_F.1.1","Outer Bulge",NA
"O3.B003283.3_38_F.1.1","Basal IFE",NA
"P6.B003283.3_38_F.1.1","Intermediate IFE",NA
"A22.B003283.3_38_F.1.1","Outer Bulge",NA
"N2.B003283.3_38_F.1.1","Basal IFE",NA
"E7.B003283.3_38_F.1.1","Intermediate IFE",NA
"F9.B003283.3_38_F.1.1","Inner Bulge",NA
"G11.B003283.3_38_F.1.1","Basal IFE",NA
"H13.B003283.3_38_F.1.1","Inner Bulge",NA
"I15.B003283.3_38_F.1.1","Basal IFE",NA
"J19.B003283.3_38_F.1.1","Outer Bulge",NA
"K21.B003283.3_38_F.1.1","Outer Bulge",NA
"M1.B003283.3_38_F.1.1","Intermediate IFE",NA
"N3.B003283.3_38_F.1.1","Intermediate IFE",NA
"O6.B003283.3_38_F.1.1","Basal IFE",NA
"O5.B003283.3_38_F.1.1","Basal IFE",NA
"P7.B003283.3_38_F.1.1","Intermediate IFE",NA
"C3.B003283.3_38_F.1.1","Basal IFE",NA
"D5.B003283.3_38_F.1.1","Basal IFE",NA
"P8.B003283.3_38_F.1.1","Outer Bulge",NA
"H14.B003283.3_38_F.1.1","Basal IFE",NA
"I16.B003283.3_38_F.1.1","Basal IFE",NA
"J20.B003283.3_38_F.1.1","Outer Bulge",NA
"K22.B003283.3_38_F.1.1","Outer Bulge",NA
"M2.B003283.3_38_F.1.1","Outer IFE",NA
"N4.B003283.3_38_F.1.1","Intermediate IFE",NA
"O7.B003283.3_38_F.1.1","Intermediate IFE",NA
"P9.B003283.3_38_F.1.1","Inner Bulge",NA
"B3.B003283.3_38_F.1.1","Basal IFE",NA
"C5.B003283.3_38_F.1.1","Intermediate IFE",NA
"D7.B003283.3_38_F.1.1","Outer IFE",NA
"B2.B003283.3_38_F.1.1","Basal IFE",NA
"C4.B003283.3_38_F.1.1","Outer IFE",NA
"D6.B003283.3_38_F.1.1","Intermediate IFE",NA
"E8.B003283.3_38_F.1.1","Basal IFE",NA
"F10.B003283.3_38_F.1.1","Inner Bulge",NA
"G12.B003283.3_38_F.1.1","Inner Bulge",NA
"E9.B003283.3_38_F.1.1","Inner Bulge",NA
"O8.B003283.3_38_F.1.1","Basal IFE",NA
"P10.B003283.3_38_F.1.1","Inner Bulge",NA
"A2.B003283.3_38_F.1.1","Basal IFE",NA
"B4.B003283.3_38_F.1.1","Intermediate IFE",NA
"C6.B003283.3_38_F.1.1","Basal IFE",NA
"D8.B003283.3_38_F.1.1","Outer IFE",NA
"E10.B003283.3_38_F.1.1","Inner Bulge",NA
"F12.B003283.3_38_F.1.1","Basal IFE",NA
"F11.B003283.3_38_F.1.1","Inner Bulge",NA
"G14.B003283.3_38_F.1.1","Basal IFE",NA
"H16.B003283.3_38_F.1.1","Inner Bulge",NA
"I18.B003283.3_38_F.1.1","Outer Bulge",NA
"G13.B003283.3_38_F.1.1","Basal IFE",NA
"H15.B003283.3_38_F.1.1","Inner Bulge",NA
"I17.B003283.3_38_F.1.1","Inner Bulge",NA
"J21.B003283.3_38_F.1.1","Outer Bulge",NA
"L1.B003283.3_38_F.1.1","Basal IFE",NA
"M3.B003283.3_38_F.1.1","Outer IFE",NA
"N5.B003283.3_38_F.1.1","Basal IFE",NA
"J22.B003283.3_38_F.1.1","Outer Bulge",NA
"C7.B003283.3_38_F.1.1","Basal IFE",NA
"D9.B003283.3_38_F.1.1","Inner Bulge",NA
"E11.B003283.3_38_F.1.1","Inner Bulge",NA
"F13.B003283.3_38_F.1.1","Basal IFE",NA
"G15.B003283.3_38_F.1.1","Basal IFE",NA
"H17.B003283.3_38_F.1.1","Basal IFE",NA
"I19.B003283.3_38_F.1.1","Outer Bulge",NA
"K1.B003283.3_38_F.1.1","Basal IFE",NA
"L3.B003283.3_38_F.1.1","Cell Cycle",NA
"M5.B003283.3_38_F.1.1","Intermediate IFE",NA
"L2.B003283.3_38_F.1.1","Intermediate IFE",NA
"N7.B003283.3_38_F.1.1","Basal IFE",NA
"O10.B003283.3_38_F.1.1","Basal IFE",NA
"M4.B003283.3_38_F.1.1","Basal IFE",NA
"N6.B003283.3_38_F.1.1","Basal IFE",NA
"O9.B003283.3_38_F.1.1","Inner Bulge",NA
"A3.B003283.3_38_F.1.1","Basal IFE",NA
"B5.B003283.3_38_F.1.1","Basal IFE",NA
"I20.B003283.3_38_F.1.1","Outer Bulge",NA
"K2.B003283.3_38_F.1.1","Basal IFE",NA
"L4.B003283.3_38_F.1.1","Basal IFE",NA
"M6.B003283.3_38_F.1.1","Intermediate IFE",NA
"N8.B003283.3_38_F.1.1","Intermediate IFE",NA
"O11.B003283.3_38_F.1.1","Intermediate IFE",NA
"A5.B003283.3_38_F.1.1","Inner Bulge",NA
"B7.B003283.3_38_F.1.1","Intermediate IFE",NA
"A4.B003283.3_38_F.1.1","Basal IFE",NA
"C9.B003283.3_38_F.1.1","Basal IFE",NA
"D11.B003283.3_38_F.1.1","Inner Bulge",NA
"E13.B003283.3_38_F.1.1","Basal IFE",NA
"B6.B003283.3_38_F.1.1","Basal IFE",NA
"C8.B003283.3_38_F.1.1","Basal IFE",NA
"D10.B003283.3_38_F.1.1","Intermediate IFE",NA
"E12.B003283.3_38_F.1.1","Inner Bulge",NA
"F14.B003283.3_38_F.1.1","Cell Cycle",NA
"G16.B003283.3_38_F.1.1","Basal IFE",NA
"H18.B003283.3_38_F.1.1","Outer Bulge",NA
"F15.B003283.3_38_F.1.1","Inner Bulge",NA
"A6.B003283.3_38_F.1.1","Basal IFE",NA
"B8.B003283.3_38_F.1.1","Inner Bulge",NA
"C10.B003283.3_38_F.1.1","Inner Bulge",NA
"D12.B003283.3_38_F.1.1","Inner Bulge",NA
"E14.B003283.3_38_F.1.1","Basal IFE",NA
"F16.B003283.3_38_F.1.1","Basal IFE",NA
"G18.B003283.3_38_F.1.1","Outer Bulge",NA
"H20.B003283.3_38_F.1.1","Outer Bulge",NA
"G17.B003283.3_38_F.1.1","Intermediate IFE",NA
"I22.B003283.3_38_F.1.1","Outer Bulge",NA
"K4.B003283.3_38_F.1.1","Basal IFE",NA
"L6.B003283.3_38_F.1.1","Basal IFE",NA
"H19.B003283.3_38_F.1.1","Outer Bulge",NA
"I21.B003283.3_38_F.1.1","Outer Bulge",NA
"K3.B003283.3_38_F.1.1","Basal IFE",NA
"L5.B003283.3_38_F.1.1","Cell Cycle",NA
"M7.B003283.3_38_F.1.1","Outer IFE",NA
"N9.B003283.3_38_F.1.1","Inner Bulge",NA
"O12.B003283.3_38_F.1.1","Inner Bulge",NA
"M8.B003283.3_38_F.1.1","Intermediate IFE",NA
"E15.B003283.3_38_F.1.1","Inner Bulge",NA
"F17.B003283.3_38_F.1.1","Inner Bulge",NA
"G19.B003283.3_38_F.1.1","Outer Bulge",NA
"H21.B003283.3_38_F.1.1","Outer Bulge",NA
"J1.B003283.3_38_F.1.1","Intermediate IFE",NA
"K5.B003283.3_38_F.1.1","Basal IFE",NA
"L7.B003283.3_38_F.1.1","Intermediate IFE",NA
"M9.B003283.3_38_F.1.1","Inner Bulge",NA
"N11.B003283.3_38_F.1.1","Inner Bulge",NA
"O14.B003283.3_38_F.1.1","Inner Bulge",NA
"N10.B003283.3_38_F.1.1","Inner Bulge",NA
"A8.B003283.3_38_F.1.1","Inner Bulge",NA
"O13.B003283.3_38_F.1.1","Inner Bulge",NA
"A7.B003283.3_38_F.1.1","Outer IFE",NA
"B9.B003283.3_38_F.1.1","Basal IFE",NA
"C11.B003283.3_38_F.1.1","Basal IFE",NA
"D13.B003283.3_38_F.1.1","Basal IFE",NA
"B10.B003283.3_38_F.1.1","Inner Bulge",NA
"L8.B003283.3_38_F.1.1","Basal IFE",NA
"M10.B003283.3_38_F.1.1","Inner Bulge",NA
"N12.B003283.3_38_F.1.1","Inner Bulge",NA
"O15.B003283.3_38_F.1.1","Cell Cycle",NA
"A9.B003283.3_38_F.1.1","Inner Bulge",NA
"C13.B003283.3_38_F.1.1","Intermediate IFE",NA
"D15.B003283.3_38_F.1.1","Inner Bulge",NA
"C12.B003283.3_38_F.1.1","Inner Bulge",NA
"E17.B003283.3_38_F.1.1","Inner Bulge",NA
"F19.B003283.3_38_F.1.1","Outer Bulge",NA
"G21.B003283.3_38_F.1.1","Outer Bulge",NA
"D14.B003283.3_38_F.1.1","Inner Bulge",NA
"E16.B003283.3_38_F.1.1","Inner Bulge",NA
"F18.B003283.3_38_F.1.1","Outer Bulge",NA
"G20.B003283.3_38_F.1.1","Outer Bulge",NA
"H22.B003283.3_38_F.1.1","Outer Bulge",NA
"J2.B003283.3_38_F.1.1","Basal IFE",NA
"K6.B003283.3_38_F.1.1","Basal IFE",NA
"I1.B003283.3_38_F.1.1","Intermediate IFE",NA
"A10.B003283.3_38_F.1.1","Intermediate IFE",NA
"B12.B003283.3_38_F.1.1","Inner Bulge",NA
"C14.B003283.3_38_F.1.1","Intermediate IFE",NA
"D16.B003283.3_38_F.1.1","Inner Bulge",NA
"E18.B003283.3_38_F.1.1","Outer Bulge",NA
"F20.B003283.3_38_F.1.1","Outer Bulge",NA
"G22.B003283.3_38_F.1.1","Outer Bulge",NA
"I2.B003283.3_38_F.1.1","Intermediate IFE",NA
"J5.B003283.3_38_F.1.1","Outer IFE",NA
"K8.B003283.3_38_F.1.1","Intermediate IFE",NA
"J3.B003283.3_38_F.1.1","Outer IFE",NA
"L10.B003283.3_38_F.1.1","Inner Bulge",NA
"M12.B003283.3_38_F.1.1","Inner Bulge",NA
"N14.B003283.3_38_F.1.1","Inner Bulge",NA
"K7.B003283.3_38_F.1.1","Intermediate IFE",NA
"L9.B003283.3_38_F.1.1","Outer IFE",NA
"M11.B003283.3_38_F.1.1","Inner Bulge",NA
"N13.B003283.3_38_F.1.1","Inner Bulge",NA
"O16.B003283.3_38_F.1.1","Inner Bulge",NA
"O17.B003283.3_38_F.1.1","Basal IFE",NA
"H1.B003283.3_38_F.1.1","Inner Bulge",NA
"I3.B003283.3_38_F.1.1","Cell Cycle",NA
"J6.B003283.3_38_F.1.1","Basal IFE",NA
"K9.B003283.3_38_F.1.1","Inner Bulge",NA
"L11.B003283.3_38_F.1.1","Inner Bulge",NA
"M13.B003283.3_38_F.1.1","Inner Bulge",NA
"N15.B003283.3_38_F.1.1","Basal IFE",NA
"O18.B003283.3_38_F.1.1","Outer Bulge",NA
"A12.B003283.3_38_F.1.1","Intermediate IFE",NA
"B14.B003283.3_38_F.1.1","Basal IFE",NA
"C16.B003283.3_38_F.1.1","Basal IFE",NA
"A11.B003283.3_38_F.1.1","Inner Bulge",NA
"B13.B003283.3_38_F.1.1","Basal IFE",NA
"C15.B003283.3_38_F.1.1","Inner Bulge",NA
"D17.B003283.3_38_F.1.1","Inner Bulge",NA
"E19.B003283.3_38_F.1.1","Outer Bulge",NA
"F21.B003283.3_38_F.1.1","Outer Bulge",NA
"D18.B003283.3_38_F.1.1","Inner Bulge",NA
"M14.B003283.3_38_F.1.1","Outer IFE",NA
"N16.B003283.3_38_F.1.1","Basal IFE",NA
"O19.B003283.3_38_F.1.1","Outer Bulge",NA
"A13.B003283.3_38_F.1.1","Inner Bulge",NA
"B15.B003283.3_38_F.1.1","Inner Bulge",NA
"C17.B003283.3_38_F.1.1","Inner Bulge",NA
"D19.B003283.3_38_F.1.1","Outer Bulge",NA
"E21.B003283.3_38_F.1.1","Outer Bulge",NA
"G1.B003283.3_38_F.1.1","Intermediate IFE",NA
"H3.B003283.3_38_F.1.1","Inner Bulge",NA
"F22.B003283.3_38_F.1.1","Outer Bulge",NA
"H2.B003283.3_38_F.1.1","Inner Bulge",NA
"I4.B003283.3_38_F.1.1","Intermediate IFE",NA
"J7.B003283.3_38_F.1.1","Outer IFE",NA
"K10.B003283.3_38_F.1.1","Inner Bulge",NA
"L12.B003283.3_38_F.1.1","Basal IFE",NA
"I5.B003283.3_38_F.1.1","Basal IFE",NA
"A14.B003283.3_38_F.1.1","Inner Bulge",NA
"B16.B003283.3_38_F.1.1","Inner Bulge",NA
"C18.B003283.3_38_F.1.1","Outer Bulge",NA
"D20.B003283.3_38_F.1.1","Outer Bulge",NA
"E22.B003283.3_38_F.1.1","Outer Bulge",NA
"G2.B003283.3_38_F.1.1","Outer IFE",NA
"H4.B003283.3_38_F.1.1","Intermediate IFE",NA
"I6.B003283.3_38_F.1.1","Outer IFE",NA
"J9.B003283.3_38_F.1.1","Inner Bulge",NA
"K12.B003283.3_38_F.1.1","Basal IFE",NA
"J8.B003283.3_38_F.1.1","Basal IFE",NA
"L14.B003283.3_38_F.1.1","Intermediate IFE",NA
"M16.B003283.3_38_F.1.1","Intermediate IFE",NA
"N18.B003283.3_38_F.1.1","Outer Bulge",NA
"K11.B003283.3_38_F.1.1","Inner Bulge",NA
"L13.B003283.3_38_F.1.1","Inner Bulge",NA
"M15.B003283.3_38_F.1.1","Inner Bulge",NA
"N17.B003283.3_38_F.1.1","Cell Cycle",NA
"O20.B003283.3_38_F.1.1","Outer Bulge",NA
"O21.B003283.3_38_F.1.1","Outer Bulge",NA
"H5.B003283.3_38_F.1.1","Inner Bulge",NA
"I7.B003283.3_38_F.1.1","Basal IFE",NA
"J10.B003283.3_38_F.1.1","Basal IFE",NA
"K13.B003283.3_38_F.1.1","Inner Bulge",NA
"L15.B003283.3_38_F.1.1","Inner Bulge",NA
"M17.B003283.3_38_F.1.1","Inner Bulge",NA
"N19.B003283.3_38_F.1.1","Outer Bulge",NA
"O22.B003283.3_38_F.1.1","Outer Bulge",NA
"A16.B003283.3_38_F.1.1","Inner Bulge",NA
"B18.B003283.3_38_F.1.1","Outer Bulge",NA
"C20.B003283.3_38_F.1.1","Outer Bulge",NA
"A15.B003283.3_38_F.1.1","Inner Bulge",NA
"B17.B003283.3_38_F.1.1","Inner Bulge",NA
"C19.B003283.3_38_F.1.1","Outer Bulge",NA
"D21.B003283.3_38_F.1.1","Inner Bulge",NA
"F1.B003283.3_38_F.1.1","Basal IFE",NA
"G3.B003283.3_38_F.1.1","Basal IFE",NA
"D22.B003283.3_38_F.1.1","Outer Bulge",NA
"N20.B003283.3_38_F.1.1","Outer Bulge",NA
"P1.B003283.3_38_F.1.1","Outer IFE",NA
"A17.B003283.3_38_F.1.1","Inner Bulge",NA
"B19.B003283.3_38_F.1.1","Outer Bulge",NA
