"","annotation","subannotation"
"C21.B003283.3_38_F.1.1","Outer Bulge",NA
"E1.B003283.3_38_F.1.1","Intermediate IFE",NA
"F3.B003283.3_38_F.1.1","Intermediate IFE",NA
"G5.B003283.3_38_F.1.1","Intermediate IFE",NA
"F2.B003283.3_38_F.1.1","Outer IFE",NA
"H7.B003283.3_38_F.1.1","Basal IFE",NA
"I9.B003283.3_38_F.1.1","Inner Bulge",NA
"J12.B003283.3_38_F.1.1","Inner Bulge",NA
"G4.B003283.3_38_F.1.1","Intermediate IFE",NA
"H6.B003283.3_38_F.1.1","Basal IFE",NA
"I8.B003283.3_38_F.1.1","Outer IFE",NA
"J11.B003283.3_38_F.1.1","Inner Bulge",NA
"K14.B003283.3_38_F.1.1","Inner Bulge",NA
"L16.B003283.3_38_F.1.1","Inner Bulge",NA
"M18.B003283.3_38_F.1.1","Outer Bulge",NA
"K15.B003283.3_38_F.1.1","Inner Bulge",NA
"C22.B003283.3_38_F.1.1","Outer Bulge",NA
"E2.B003283.3_38_F.1.1","Intermediate IFE",NA
"F4.B003283.3_38_F.1.1","Intermediate IFE",NA
"G6.B003283.3_38_F.1.1","Basal IFE",NA
"H8.B003283.3_38_F.1.1","Cell Cycle",NA
"I10.B003283.3_38_F.1.1","Inner Bulge",NA
"J13.B003283.3_38_F.1.1","Inner Bulge",NA
"K16.B003283.3_38_F.1.1","Basal IFE",NA
"L18.B003283.3_38_F.1.1","Outer Bulge",NA
"M20.B003283.3_38_F.1.1","Outer Bulge",NA
"L17.B003283.3_38_F.1.1","Basal IFE",NA
"N22.B003283.3_38_F.1.1","Outer Bulge",NA
"M19.B003283.3_38_F.1.1","Outer Bulge",NA
"N21.B003283.3_38_F.1.1","Outer Bulge",NA
"P2.B003283.3_38_F.1.1","Basal IFE",NA
"A18.B003283.3_38_F.1.1","Outer Bulge",NA
"B20.B003283.3_38_F.1.1","Outer Bulge",NA
"I11.B003283.3_38_F.1.1","Basal IFE",NA
"J14.B003283.3_38_F.1.1","Inner Bulge",NA
"K17.B003283.3_38_F.1.1","Inner Bulge",NA
"L19.B003283.3_38_F.1.1","Outer Bulge",NA
"M21.B003283.3_38_F.1.1","Outer Bulge",NA
"O1.B003283.3_38_F.1.1","Basal IFE",NA
"P4.B003283.3_38_F.1.1","Intermediate IFE",NA
"A20.B003283.3_38_F.1.1","Outer Bulge",NA
"A19.B003283.3_38_F.1.1","Outer Bulge",NA
"B22.B003283.3_38_F.1.1","Outer Bulge",NA
"D2.B003283.3_38_F.1.1","Intermediate IFE",NA
"E4.B003283.3_38_F.1.1","Outer IFE",NA
"B21.B003283.3_38_F.1.1","Outer Bulge",NA
"D1.B003283.3_38_F.1.1","Basal IFE",NA
"E3.B003283.3_38_F.1.1","Intermediate IFE",NA
"F5.B003283.3_38_F.1.1","Basal IFE",NA
"G7.B003283.3_38_F.1.1","Basal IFE",NA
"H9.B003283.3_38_F.1.1","Outer IFE",NA
"F6.B003283.3_38_F.1.1","Basal IFE",NA
"P5.B003283.3_38_F.1.1","Intermediate IFE",NA
"G8.B003283.3_38_F.1.1","Basal IFE",NA
"H10.B003283.3_38_F.1.1","Basal IFE",NA
"I12.B003283.3_38_F.1.1","Inner Bulge",NA
"J15.B003283.3_38_F.1.1","Inner Bulge",NA
"K18.B003283.3_38_F.1.1","Outer Bulge",NA
"L20.B003283.3_38_F.1.1","Outer Bulge",NA
"M22.B003283.3_38_F.1.1","Outer Bulge",NA
"O2.B003283.3_38_F.1.1","Outer IFE",NA
"P12.B003283.3_38_F.1.1","Inner Bulge",NA
"P13.B003283.3_38_F.1.1","Inner Bulge",NA
"P14.B003283.3_38_F.1.1","Inner Bulge",NA
"P15.B003283.3_38_F.1.1","Inner Bulge",NA
"P16.B003283.3_38_F.1.1","Inner Bulge",NA
"P17.B003283.3_38_F.1.1","Inner Bulge",NA
"P18.B003283.3_38_F.1.1","Outer Bulge",NA
"P19.B003283.3_38_F.1.1","Outer Bulge",NA
"P20.B003283.3_38_F.1.1","Outer Bulge",NA
"P22.B003283.3_38_F.1.1","Outer Bulge",NA
"P21.B003283.3_38_F.1.1","Outer Bulge",NA
"A17.B000126.3_39_F.1.1","Inner Bulge",NA
"K13.B000126.3_39_F.1.1","Inner Bulge",NA
"L15.B000126.3_39_F.1.1","Inner Bulge",NA
"M17.B000126.3_39_F.1.1","Inner Bulge",NA
"N19.B000126.3_39_F.1.1","Outer Bulge",NA
"O21.B000126.3_39_F.1.1","Outer Bulge",NA
"A18.B000126.3_39_F.1.1","Outer Bulge",NA
"B20.B000126.3_39_F.1.1","Outer Bulge",NA
"B19.B000126.3_39_F.1.1","Outer Bulge",NA
"E2.B000126.3_39_F.1.1","Outer IFE",NA
"F4.B000126.3_39_F.1.1","Outer IFE",NA
"G6.B000126.3_39_F.1.1","Outer IFE",NA
"C21.B000126.3_39_F.1.1","Outer Bulge",NA
"E1.B000126.3_39_F.1.1","Outer IFE",NA
"F3.B000126.3_39_F.1.1","Outer IFE",NA
"G5.B000126.3_39_F.1.1","Intermediate IFE",NA
"H7.B000126.3_39_F.1.1","Outer IFE",NA
"I9.B000126.3_39_F.1.1","Inner Bulge",NA
"J11.B000126.3_39_F.1.1","Inner Bulge",NA
"H8.B000126.3_39_F.1.1","Outer IFE",NA
"A19.B000126.3_39_F.1.1","Outer Bulge",NA
"D1.B000126.3_39_F.1.1","Intermediate IFE",NA
"E3.B000126.3_39_F.1.1","Outer IFE",NA
"F5.B000126.3_39_F.1.1","Outer IFE",NA
"G7.B000126.3_39_F.1.1","Outer IFE",NA
"H9.B000126.3_39_F.1.1","Inner Bulge",NA
"I11.B000126.3_39_F.1.1","Outer IFE",NA
"J13.B000126.3_39_F.1.1","Inner Bulge",NA
"I10.B000126.3_39_F.1.1","Inner Bulge",NA
"K15.B000126.3_39_F.1.1","Inner Bulge",NA
"L17.B000126.3_39_F.1.1","Inner Bulge",NA
"M19.B000126.3_39_F.1.1","Outer Bulge",NA
"J12.B000126.3_39_F.1.1","Inner Bulge",NA
"K14.B000126.3_39_F.1.1","Inner Bulge",NA
"M18.B000126.3_39_F.1.1","Outer Bulge",NA
"O22.B000126.3_39_F.1.1","Outer Bulge",NA
"G8.B000126.3_39_F.1.1","Outer IFE",NA
"H10.B000126.3_39_F.1.1","Inner Bulge",NA
"I12.B000126.3_39_F.1.1","Inner Bulge",NA
"J14.B000126.3_39_F.1.1","Inner Bulge",NA
"K16.B000126.3_39_F.1.1","Inner Bulge",NA
"L18.B000126.3_39_F.1.1","Outer Bulge",NA
"M20.B000126.3_39_F.1.1","Outer Bulge",NA
"P2.B000126.3_39_F.1.1","Outer IFE",NA
"P1.B000126.3_39_F.1.1","Intermediate IFE",NA
"A21.B000126.3_39_F.1.1","Outer Bulge",NA
"C1.B000126.3_39_F.1.1","Outer IFE",NA
"A20.B000126.3_39_F.1.1","Outer Bulge",NA
"D2.B000126.3_39_F.1.1","Outer IFE",NA
"E4.B000126.3_39_F.1.1","Outer IFE",NA
"F6.B000126.3_39_F.1.1","Outer IFE",NA
"D3.B000126.3_39_F.1.1","Outer IFE",NA
"O1.B000126.3_39_F.1.1","Intermediate IFE",NA
"P3.B000126.3_39_F.1.1","Outer IFE",NA
"A22.B000126.3_39_F.1.1","Outer Bulge",NA
"C2.B000126.3_39_F.1.1","Outer IFE",NA
"D4.B000126.3_39_F.1.1","Basal IFE",NA
"E6.B000126.3_39_F.1.1","Outer IFE",NA
"F8.B000126.3_39_F.1.1","Outer IFE",NA
"E5.B000126.3_39_F.1.1","Outer IFE",NA
"G10.B000126.3_39_F.1.1","Inner Bulge",NA
"H12.B000126.3_39_F.1.1","Outer IFE",NA
"I14.B000126.3_39_F.1.1","Inner Bulge",NA
"F7.B000126.3_39_F.1.1","Outer IFE",NA
"G9.B000126.3_39_F.1.1","Inner Bulge",NA
"H11.B000126.3_39_F.1.1","Outer IFE",NA
"I13.B000126.3_39_F.1.1","Inner Bulge",NA
"J15.B000126.3_39_F.1.1","Inner Bulge",NA
"K17.B000126.3_39_F.1.1","Inner Bulge",NA
"L19.B000126.3_39_F.1.1","Outer Bulge",NA
"J16.B000126.3_39_F.1.1","Inner Bulge",NA
"C3.B000126.3_39_F.1.1","Outer IFE",NA
"D5.B000126.3_39_F.1.1","Outer IFE",NA
"E7.B000126.3_39_F.1.1","Outer IFE",NA
"F9.B000126.3_39_F.1.1","Inner Bulge",NA
"G11.B000126.3_39_F.1.1","Inner Bulge",NA
"H13.B000126.3_39_F.1.1","Inner Bulge",NA
"I15.B000126.3_39_F.1.1","Outer IFE",NA
"J17.B000126.3_39_F.1.1","Inner Bulge",NA
"L21.B000126.3_39_F.1.1","Outer Bulge",NA
"K18.B000126.3_39_F.1.1","Outer Bulge",NA
"N1.B000126.3_39_F.1.1","Intermediate IFE",NA
"O3.B000126.3_39_F.1.1","Outer IFE",NA
"P5.B000126.3_39_F.1.1","Outer IFE",NA
"O2.B000126.3_39_F.1.1","Basal IFE",NA
"P4.B000126.3_39_F.1.1","Outer IFE",NA
"B1.B000126.3_39_F.1.1","Cell Cycle",NA
"I16.B000126.3_39_F.1.1","Outer IFE",NA
"J18.B000126.3_39_F.1.1","Outer Bulge",NA
"K20.B000126.3_39_F.1.1","Outer Bulge",NA
"N2.B000126.3_39_F.1.1","Outer IFE",NA
"O4.B000126.3_39_F.1.1","Outer IFE",NA
"P6.B000126.3_39_F.1.1","Outer IFE",NA
"A1.B000126.3_39_F.1.1","Intermediate IFE",NA
"B3.B000126.3_39_F.1.1","Outer IFE",NA
"C5.B000126.3_39_F.1.1","Outer IFE",NA
"D7.B000126.3_39_F.1.1","Outer IFE",NA
"B2.B000126.3_39_F.1.1","Outer IFE",NA
"C4.B000126.3_39_F.1.1","Outer IFE",NA
"D6.B000126.3_39_F.1.1","Intermediate IFE",NA
"E8.B000126.3_39_F.1.1","Outer IFE",NA
"F10.B000126.3_39_F.1.1","Inner Bulge",NA
"G12.B000126.3_39_F.1.1","Inner Bulge",NA
"H14.B000126.3_39_F.1.1","Inner Bulge",NA
"E9.B000126.3_39_F.1.1","Outer IFE",NA
"O5.B000126.3_39_F.1.1","Outer IFE",NA
"P7.B000126.3_39_F.1.1","Cell Cycle",NA
"A2.B000126.3_39_F.1.1","Inner Bulge",NA
"B4.B000126.3_39_F.1.1","Intermediate IFE",NA
"C6.B000126.3_39_F.1.1","Intermediate IFE",NA
"D8.B000126.3_39_F.1.1","Cell Cycle",NA
"E10.B000126.3_39_F.1.1","Inner Bulge",NA
"F12.B000126.3_39_F.1.1","Inner Bulge",NA
"G14.B000126.3_39_F.1.1","Inner Bulge",NA
"F11.B000126.3_39_F.1.1","Inner Bulge",NA
"H16.B000126.3_39_F.1.1","Inner Bulge",NA
"I18.B000126.3_39_F.1.1","Outer Bulge",NA
"G13.B000126.3_39_F.1.1","Inner Bulge",NA
"H15.B000126.3_39_F.1.1","Inner Bulge",NA
"I17.B000126.3_39_F.1.1","Inner Bulge",NA
"J19.B000126.3_39_F.1.1","Outer Bulge",NA
"M1.B000126.3_39_F.1.1","Outer IFE",NA
"N3.B000126.3_39_F.1.1","Outer IFE",NA
"K22.B000126.3_39_F.1.1","Outer Bulge",NA
"D9.B000126.3_39_F.1.1","Inner Bulge",NA
"E11.B000126.3_39_F.1.1","Inner Bulge",NA
"F13.B000126.3_39_F.1.1","Inner Bulge",NA
"G15.B000126.3_39_F.1.1","Inner Bulge",NA
"H17.B000126.3_39_F.1.1","Inner Bulge",NA
"L1.B000126.3_39_F.1.1","Outer IFE",NA
"M3.B000126.3_39_F.1.1","Outer IFE",NA
"N5.B000126.3_39_F.1.1","Outer IFE",NA
"M2.B000126.3_39_F.1.1","Outer IFE",NA
"O7.B000126.3_39_F.1.1","Inner Bulge",NA
"P9.B000126.3_39_F.1.1","Inner Bulge",NA
"N4.B000126.3_39_F.1.1","Intermediate IFE",NA
"O6.B000126.3_39_F.1.1","Outer IFE",NA
"P8.B000126.3_39_F.1.1","Outer IFE",NA
"A3.B000126.3_39_F.1.1","Outer IFE",NA
"B5.B000126.3_39_F.1.1","Outer IFE",NA
"C7.B000126.3_39_F.1.1","Outer IFE",NA
"A4.B000126.3_39_F.1.1","Intermediate IFE",NA
"J22.B000126.3_39_F.1.1","Outer Bulge",NA
"L2.B000126.3_39_F.1.1","Outer IFE",NA
"M4.B000126.3_39_F.1.1","Inner Bulge",NA
"N6.B000126.3_39_F.1.1","Outer IFE",NA
"O8.B000126.3_39_F.1.1","Outer IFE",NA
"P10.B000126.3_39_F.1.1","Inner Bulge",NA
"A5.B000126.3_39_F.1.1","Outer IFE",NA
"B7.B000126.3_39_F.1.1","Outer IFE",NA
"C9.B000126.3_39_F.1.1","Outer IFE",NA
"B6.B000126.3_39_F.1.1","Outer IFE",NA
"D11.B000126.3_39_F.1.1","Outer IFE",NA
"E13.B000126.3_39_F.1.1","Inner Bulge",NA
"F15.B000126.3_39_F.1.1","Inner Bulge",NA
"C8.B000126.3_39_F.1.1","Outer IFE",NA
"D10.B000126.3_39_F.1.1","Inner Bulge",NA
"E12.B000126.3_39_F.1.1","Inner Bulge",NA
"F14.B000126.3_39_F.1.1","Inner Bulge",NA
"G16.B000126.3_39_F.1.1","Inner Bulge",NA
"H18.B000126.3_39_F.1.1","Outer Bulge",NA
"G17.B000126.3_39_F.1.1","Inner Bulge",NA
"A6.B000126.3_39_F.1.1","Outer IFE",NA
"B8.B000126.3_39_F.1.1","Outer IFE",NA
"C10.B000126.3_39_F.1.1","Outer IFE",NA
"D12.B000126.3_39_F.1.1","Inner Bulge",NA
"E14.B000126.3_39_F.1.1","Inner Bulge",NA
"F16.B000126.3_39_F.1.1","Inner Bulge",NA
"G18.B000126.3_39_F.1.1","Outer Bulge",NA
"H20.B000126.3_39_F.1.1","Outer Bulge",NA
"K2.B000126.3_39_F.1.1","Outer IFE",NA
"L4.B000126.3_39_F.1.1","Intermediate IFE",NA
"M6.B000126.3_39_F.1.1","Outer IFE",NA
"I21.B000126.3_39_F.1.1","Intermediate IFE",NA
"K1.B000126.3_39_F.1.1","Outer IFE",NA
"L3.B000126.3_39_F.1.1","Intermediate IFE",NA
"M5.B000126.3_39_F.1.1","Outer IFE",NA
"N7.B000126.3_39_F.1.1","Outer IFE",NA
"O9.B000126.3_39_F.1.1","Outer IFE",NA
"P11.B000126.3_39_F.1.1","Inner Bulge",NA
"N8.B000126.3_39_F.1.1","Outer IFE",NA
"F17.B000126.3_39_F.1.1","Cell Cycle",NA
"G19.B000126.3_39_F.1.1","Outer Bulge",NA
"J1.B000126.3_39_F.1.1","Outer IFE",NA
"K3.B000126.3_39_F.1.1","Outer IFE",NA
"L5.B000126.3_39_F.1.1","Outer IFE",NA
"M7.B000126.3_39_F.1.1","Basal IFE",NA
"N9.B000126.3_39_F.1.1","Inner Bulge",NA
"O11.B000126.3_39_F.1.1","Inner Bulge",NA
"P13.B000126.3_39_F.1.1","Inner Bulge",NA
"O10.B000126.3_39_F.1.1","Inner Bulge",NA
"A8.B000126.3_39_F.1.1","Inner Bulge",NA
"B10.B000126.3_39_F.1.1","Inner Bulge",NA
"P12.B000126.3_39_F.1.1","Inner Bulge",NA
"A7.B000126.3_39_F.1.1","Outer IFE",NA
"B9.B000126.3_39_F.1.1","Inner Bulge",NA
"C11.B000126.3_39_F.1.1","Inner Bulge",NA
"D13.B000126.3_39_F.1.1","Inner Bulge",NA
"E15.B000126.3_39_F.1.1","Inner Bulge",NA
"C12.B000126.3_39_F.1.1","Inner Bulge",NA
"M8.B000126.3_39_F.1.1","Intermediate IFE",NA
"N10.B000126.3_39_F.1.1","Inner Bulge",NA
"O12.B000126.3_39_F.1.1","Intermediate IFE",NA
"P14.B000126.3_39_F.1.1","Inner Bulge",NA
"A9.B000126.3_39_F.1.1","Inner Bulge",NA
"B11.B000126.3_39_F.1.1","Inner Bulge",NA
"C13.B000126.3_39_F.1.1","Inner Bulge",NA
"D15.B000126.3_39_F.1.1","Inner Bulge",NA
"D14.B000126.3_39_F.1.1","Inner Bulge",NA
"F19.B000126.3_39_F.1.1","Outer Bulge",NA
"I1.B000126.3_39_F.1.1","Intermediate IFE",NA
"E16.B000126.3_39_F.1.1","Inner Bulge",NA
"F18.B000126.3_39_F.1.1","Outer Bulge",NA
"J2.B000126.3_39_F.1.1","Outer IFE",NA
"K4.B000126.3_39_F.1.1","Intermediate IFE",NA
"L6.B000126.3_39_F.1.1","Outer IFE",NA
"J3.B000126.3_39_F.1.1","Outer IFE",NA
"B12.B000126.3_39_F.1.1","Inner Bulge",NA
"C14.B000126.3_39_F.1.1","Inner Bulge",NA
"D16.B000126.3_39_F.1.1","Inner Bulge",NA
"E18.B000126.3_39_F.1.1","Outer Bulge",NA
"I2.B000126.3_39_F.1.1","Outer IFE",NA
"J4.B000126.3_39_F.1.1","Outer IFE",NA
"K6.B000126.3_39_F.1.1","Intermediate IFE",NA
"L8.B000126.3_39_F.1.1","Outer IFE",NA
"K5.B000126.3_39_F.1.1","Cell Cycle",NA
"M10.B000126.3_39_F.1.1","Inner Bulge",NA
"N12.B000126.3_39_F.1.1","Inner Bulge",NA
"O14.B000126.3_39_F.1.1","Inner Bulge",NA
"L7.B000126.3_39_F.1.1","Intermediate IFE",NA
"M9.B000126.3_39_F.1.1","Inner Bulge",NA
"N11.B000126.3_39_F.1.1","Inner Bulge",NA
"O13.B000126.3_39_F.1.1","Inner Bulge",NA
"P15.B000126.3_39_F.1.1","Inner Bulge",NA
"A10.B000126.3_39_F.1.1","Inner Bulge",NA
"I3.B000126.3_39_F.1.1","Outer IFE",NA
"J5.B000126.3_39_F.1.1","Outer IFE",NA
"K7.B000126.3_39_F.1.1","Cell Cycle",NA
"L9.B000126.3_39_F.1.1","Inner Bulge",NA
"M11.B000126.3_39_F.1.1","Inner Bulge",NA
"N13.B000126.3_39_F.1.1","Inner Bulge",NA
"O15.B000126.3_39_F.1.1","Inner Bulge",NA
"P17.B000126.3_39_F.1.1","Inner Bulge",NA
"A12.B000126.3_39_F.1.1","Outer IFE",NA
"B14.B000126.3_39_F.1.1","Inner Bulge",NA
"C16.B000126.3_39_F.1.1","Inner Bulge",NA
"D18.B000126.3_39_F.1.1","Outer Bulge",NA
"A11.B000126.3_39_F.1.1","Outer IFE",NA
"B13.B000126.3_39_F.1.1","Inner Bulge",NA
"C15.B000126.3_39_F.1.1","Inner Bulge",NA
"D17.B000126.3_39_F.1.1","Inner Bulge",NA
"F21.B000126.3_39_F.1.1","Outer Bulge",NA
"H1.B000126.3_39_F.1.1","Outer IFE",NA
"O16.B000126.3_39_F.1.1","Inner Bulge",NA
"P18.B000126.3_39_F.1.1","Outer Bulge",NA
"A13.B000126.3_39_F.1.1","Inner Bulge",NA
"B15.B000126.3_39_F.1.1","Inner Bulge",NA
"C17.B000126.3_39_F.1.1","Inner Bulge",NA
"D19.B000126.3_39_F.1.1","Outer Bulge",NA
"E21.B000126.3_39_F.1.1","Outer Bulge",NA
"G1.B000126.3_39_F.1.1","Outer Bulge",NA
"H3.B000126.3_39_F.1.1","Outer IFE",NA
"F22.B000126.3_39_F.1.1","Outer Bulge",NA
"I5.B000126.3_39_F.1.1","Outer IFE",NA
"J7.B000126.3_39_F.1.1","Intermediate IFE",NA
"K9.B000126.3_39_F.1.1","Inner Bulge",NA
"H2.B000126.3_39_F.1.1","Intermediate IFE",NA
"I4.B000126.3_39_F.1.1","Outer IFE",NA
"J6.B000126.3_39_F.1.1","Outer IFE",NA
"K8.B000126.3_39_F.1.1","Intermediate IFE",NA
"L10.B000126.3_39_F.1.1","Inner Bulge",NA
"M12.B000126.3_39_F.1.1","Outer IFE",NA
"N14.B000126.3_39_F.1.1","Intermediate IFE",NA
"L11.B000126.3_39_F.1.1","Inner Bulge",NA
"D20.B000126.3_39_F.1.1","Outer Bulge",NA
"G2.B000126.3_39_F.1.1","Outer IFE",NA
"H4.B000126.3_39_F.1.1","Outer IFE",NA
"I6.B000126.3_39_F.1.1","Outer IFE",NA
"J8.B000126.3_39_F.1.1","Outer IFE",NA
"K10.B000126.3_39_F.1.1","Inner Bulge",NA
"L12.B000126.3_39_F.1.1","Inner Bulge",NA
"M14.B000126.3_39_F.1.1","Inner Bulge",NA
"N16.B000126.3_39_F.1.1","Inner Bulge",NA
"M13.B000126.3_39_F.1.1","Outer IFE",NA
"O18.B000126.3_39_F.1.1","Outer Bulge",NA
"P20.B000126.3_39_F.1.1","Outer Bulge",NA
"N15.B000126.3_39_F.1.1","Inner Bulge",NA
"O17.B000126.3_39_F.1.1","Inner Bulge",NA
"A14.B000126.3_39_F.1.1","Inner Bulge",NA
"B16.B000126.3_39_F.1.1","Inner Bulge",NA
"C18.B000126.3_39_F.1.1","Outer Bulge",NA
"A15.B000126.3_39_F.1.1","Inner Bulge",NA
"B17.B000126.3_39_F.1.1","Inner Bulge",NA
"C19.B000126.3_39_F.1.1","Outer Bulge",NA
"F1.B000126.3_39_F.1.1","Outer IFE",NA
"G3.B000126.3_39_F.1.1","Outer IFE",NA
"H5.B000126.3_39_F.1.1","Outer IFE",NA
"I7.B000126.3_39_F.1.1","Outer IFE",NA
"J9.B000126.3_39_F.1.1","Inner Bulge",NA
"K11.B000126.3_39_F.1.1","Inner Bulge",NA
"L13.B000126.3_39_F.1.1","Inner Bulge",NA
"M15.B000126.3_39_F.1.1","Inner Bulge",NA
"N17.B000126.3_39_F.1.1","Inner Bulge",NA
"O19.B000126.3_39_F.1.1","Outer Bulge",NA
"P21.B000126.3_39_F.1.1","Outer Bulge",NA
"A16.B000126.3_39_F.1.1","Inner Bulge",NA
"B18.B000126.3_39_F.1.1","Outer Bulge",NA
"C20.B000126.3_39_F.1.1","Outer Bulge",NA
"F2.B000126.3_39_F.1.1","Outer IFE",NA
"H6.B000126.3_39_F.1.1","Outer IFE",NA
"I8.B000126.3_39_F.1.1","Outer IFE",NA
"J10.B000126.3_39_F.1.1","Inner Bulge",NA
"K12.B000126.3_39_F.1.1","Inner Bulge",NA
"L14.B000126.3_39_F.1.1","Inner Bulge",NA
"M16.B000126.3_39_F.1.1","Inner Bulge",NA
"N18.B000126.3_39_F.1.1","Outer Bulge",NA
"O20.B000126.3_39_F.1.1","Outer Bulge",NA
"P22.B000126.3_39_F.1.1","Outer Bulge",NA
"G4.B000126.3_39_F.1.1","Outer IFE",NA
