"","plate.barcode","annotation","subannotation"
"J9.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"A16.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B21.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"D10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"F2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I3.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"J10.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"M2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"N15.B002777.3_39_F.1.1","B002777","Filiform",NA
"P2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"M3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B22.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"D11.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"J11.B002777.3_39_F.1.1","B002777","Proliferating",NA
"K19.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"M4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"N17.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"N16.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"P4.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"A17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G15.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"I5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"J12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"M6.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"N18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"A20.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"A19.B002777.3_39_F.1.1","B002777","Proliferating",NA
"C1.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"D12.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"F4.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"C2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M7.B002777.3_39_F.1.1","B002777","Proliferating",NA
"N22.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P6.B002777.3_39_F.1.1","B002777","Proliferating",NA
"D14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A21.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I6.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"J14.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"K22.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M8.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"O1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"C3.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"D15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F6.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G19.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I7.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"J15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A22.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M9.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"P8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"D17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F7.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"J17.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"L2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"J18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M11.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"O3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"P9.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B1.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"C5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"D18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G21.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I9.B002777.3_39_F.1.1","B002777","Proliferating",NA
"J19.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"L5.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"M13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"O4.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"C8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"D19.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"H1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"I10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"I12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"J20.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"L6.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"O5.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P13.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"B3.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"C9.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"D20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"J21.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L7.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"M16.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O6.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"P14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A2.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"C11.B002777.3_39_F.1.1","B002777","Proliferating",NA
"F13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H3.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"O7.B002777.3_39_F.1.1","B002777","Proliferating",NA
"P15.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"C13.B002777.3_39_F.1.1","B002777","Filiform",NA
"A3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B6.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"E2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"F14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"I14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K1.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"C15.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"O8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"A4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B8.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"E3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"C16.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"E4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"F15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"I15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"M18.B002777.3_39_F.1.1","B002777","Proliferating",NA
"F18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A5.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"B10.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"C18.B002777.3_39_F.1.1","B002777","Proliferating",NA
"E5.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H6.B002777.3_39_F.1.1","B002777","Proliferating",NA
"F20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H7.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"I18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L11.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"M19.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"O9.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"I19.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"A6.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"B11.B002777.3_39_F.1.1","B002777","Proliferating",NA
"C19.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"E6.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"F22.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"P18.B002777.3_39_F.1.1","B002777","Filiform",NA
"H13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A7.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"C20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"E7.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"I20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K6.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"L13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P19.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"A8.B002777.3_39_F.1.1","B002777","Proliferating",NA
"B13.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"C21.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"E8.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G2.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H15.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"I21.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"K7.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"P20.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"I22.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A9.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"B14.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"C22.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"E10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"G3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"H17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"J1.B002777.3_39_F.1.1","B002777","Proliferating",NA
"K8.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"K9.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L16.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N6.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N5.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"P21.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"O16.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"P22.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"B15.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"D2.B002777.3_39_F.1.1","B002777","Proliferating",NA
"E12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"K10.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N7.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"O18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"H18.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"J2.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"D3.B002777.3_39_F.1.1","B002777","Proliferating",NA
"E13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G5.B002777.3_39_F.1.1","B002777","Proliferating",NA
"H20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"A11.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B16.B002777.3_39_F.1.1","B002777","Proliferating",NA
"J3.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"O19.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"K11.B002777.3_39_F.1.1","B002777","Proliferating",NA
"L19.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N9.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"A12.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"B17.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"D5.B002777.3_39_F.1.1","B002777","Maturing/nonkeratinized",NA
"E16.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"G7.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"H21.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"J4.B002777.3_39_F.1.1","B002777","Proliferating",NA
"K13.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"L20.B002777.3_39_F.1.1","B002777","Basal/differentiating",NA
"N10.B002777.3_39_F.1.1","B002777","Proliferating",NA
"O20.B002777.3_39_F.1.1","B002777","Stratified/differentiated keratinocytes",NA
"A6.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"C20.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A14.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"D1.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"D2.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A20.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"D7.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"A19.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"D3.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A21.B002780.3_38_F.1.1","B002780","Proliferating",NA
"D15.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"A22.B002780.3_38_F.1.1","B002780","Proliferating",NA
"D16.B002780.3_38_F.1.1","B002780","Filiform",NA
"B3.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"D19.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"B7.B002780.3_38_F.1.1","B002780","Proliferating",NA
"D21.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"B8.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"B12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E5.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"B13.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E14.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"B15.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E16.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E17.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"B18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E19.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"B20.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"E21.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"C1.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"F3.B002780.3_38_F.1.1","B002780","Proliferating",NA
"C5.B002780.3_38_F.1.1","B002780","Proliferating",NA
"F4.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"C7.B002780.3_38_F.1.1","B002780","Proliferating",NA
"F5.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A1.B002780.3_38_F.1.1","B002780","Proliferating",NA
"C12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"F9.B002780.3_38_F.1.1","B002780","Proliferating",NA
"A2.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"C18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"A5.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"C19.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I7.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"L7.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"O5.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I9.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"L8.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O7.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"L12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O11.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I11.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G4.B002780.3_38_F.1.1","B002780","Proliferating",NA
"I12.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"L13.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O12.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"G7.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I16.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"L14.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O15.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"L16.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O18.B002780.3_38_F.1.1","B002780","Proliferating",NA
"G12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I19.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I20.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"M1.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G13.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P3.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G17.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"J1.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"M2.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"M4.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G20.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"G22.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"J3.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"M7.B002780.3_38_F.1.1","B002780","Proliferating",NA
"P6.B002780.3_38_F.1.1","B002780","Proliferating",NA
"M12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P7.B002780.3_38_F.1.1","B002780","Proliferating",NA
"J6.B002780.3_38_F.1.1","B002780","Proliferating",NA
"M14.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P9.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"J10.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"M18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P11.B002780.3_38_F.1.1","B002780","Proliferating",NA
"J12.B002780.3_38_F.1.1","B002780","Proliferating",NA
"N1.B002780.3_38_F.1.1","B002780","Proliferating",NA
"P12.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"H7.B002780.3_38_F.1.1","B002780","Proliferating",NA
"J13.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P13.B002780.3_38_F.1.1","B002780","Proliferating",NA
"H15.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"J16.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P16.B002780.3_38_F.1.1","B002780","Filiform",NA
"H16.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"N6.B002780.3_38_F.1.1","B002780","Proliferating",NA
"P17.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"K2.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"N9.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"P18.B002780.3_38_F.1.1","B002780","Proliferating",NA
"H17.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"H18.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"K7.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"N17.B002780.3_38_F.1.1","B002780","Stratified/differentiated keratinocytes",NA
"H20.B002780.3_38_F.1.1","B002780","Filiform",NA
"K9.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"N18.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"K11.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"O1.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"K16.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O2.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I3.B002780.3_38_F.1.1","B002780","Proliferating",NA
"L1.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"O3.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
"I6.B002780.3_38_F.1.1","B002780","Maturing/nonkeratinized",NA
"L6.B002780.3_38_F.1.1","B002780","Basal/differentiating",NA
